
.08333333334,316.31
.16666666668,316.5
.25000000002,317.56
.33333333336,318.13
.4166666667,318
.50000000004,316.39
.58333333338,314.65
.66666666672,313.68
.75000000006,313.18
.8333333334,314.66
.91666666675,315.43
.00000000009,316.27
.08333333343,316.81
.16666666677,317.42
.25000000011,318.87
.33333333345,319.87
.41666666679,319.43
.50000000013,318.01
.58333333347,315.74
.66666666681,314
.75000000015,313.68
.83333333349,314.84
.91666666683,316.03
.00000000017,316.73
.08333333351,317.54
.16666666685,318.38
.25000000019,319.31
.33333333353,320.42
.41666666687,319.61
.50000000021,318.42
.58333333355,316.63
.6666666669,314.83
.75000000024,315.16
.83333333358,315.94
.91666666692,316.85
.00000000026,317.78
.0833333336,318.4
.16666666694,319.53
.25000000028,320.42
.33333333362,320.85
.41666666696,320.45
.5000000003,319.45
.58333333364,317.25
.66666666698,316.11
.75000000032,315.27
.83333333366,316.53
.916666667,317.53
.00000000034,318.58
.08333333368,318.92
.16666666702,319.7
.25000000036,321.22
.3333333337,322.08
.41666666704,321.31
.50000000039,319.58
.58333333373,317.61
.66666666707,316.05
.75000000041,315.83
.83333333375,316.91
.91666666709,318.2
.00000000043,319.41
.08333333377,320.07
.16666666711,320.74
.25000000045,321.4
.33333333379,322.06
.41666666713,321.73
.50000000047,320.27
.58333333381,318.54
.66666666715,316.54
.75000000049,316.71
.83333333383,317.53
.91666666717,318.55
.00000000051,319.27
.08333333385,320.28
.16666666719,320.73
.25000000054,321.97
.33333333388,322
.41666666722,321.71
.50000000056,321.05
.5833333339,318.71
.66666666724,317.66
.75000000058,317.14
.83333333392,318.7
.91666666726,319.25
.0000000006,320.46
.08333333394,321.43
.16666666728,322.23
.25000000062,323.54
.33333333396,323.91
.4166666673,323.59
.50000000064,322.24
.58333333398,320.2
.66666666732,318.48
.75000000066,317.94
.833333334,319.63
.91666666734,320.87
.00000000069,322.17
.08333333403,322.34
.16666666737,322.88
.25000000071,324.25
.33333333405,324.83
.41666666739,323.93
.50000000073,322.38
.58333333407,320.76
.66666666741,319.1
.75000000075,319.24
.83333333409,320.56
.91666666743,321.8
.00000000077,322.4
.08333333411,322.99
.16666666745,323.73
.25000000079,324.86
.33333333413,325.4
.41666666747,325.2
.50000000081,323.98
.58333333415,321.95
.66666666749,320.18
.75000000084,320.09
.83333333418,321.16
.91666666752,322.74
.00000000086,323.83
.0833333342,324.26
.16666666754,325.47
.25000000088,326.5
.33333333422,327.21
.41666666756,326.54
.5000000009,325.72
.58333333424,323.5
.66666666758,322.22
.75000000092,321.62
.83333333426,322.69
.9166666676,323.95
.00000000094,324.89
.08333333428,325.82
.16666666762,326.77
.25000000096,327.97
.3333333343,327.91
.41666666764,327.5
.50000000098,326.18
.58333333433,324.53
.66666666767,322.93
.75000000101,322.9
.83333333435,323.85
.91666666769,324.96
.00000000103,326.01
.08333333437,326.51
.16666666771,327.01
.25000000105,327.62
.33333333439,328.76
.41666666773,328.4
.50000000107,327.2
.58333333441,325.27
.66666666775,323.2
.75000000109,323.4
.83333333443,324.63
.91666666777,325.85
.00000000111,326.6
.08333333445,327.47
.16666666779,327.58
.25000000113,329.56
.33333333448,329.9
.41666666782,328.92
.50000000116,327.88
.5833333345,326.16
.66666666784,324.68
.75000000118,325.04
.83333333452,326.34
.91666666786,327.39
.0000000012,328.37
.08333333454,329.4
.16666666788,330.14
.25000000122,331.33
.33333333456,332.31
.4166666679,331.9
.50000000124,330.7
.58333333458,329.15
.66666666792,327.35
.75000000126,327.02
.8333333346,327.99
.91666666794,328.48
.00000000128,329.18
.08333333463,330.55
